"Taxon","Treatment","Season","Replicate","Biomass"
"Brillia","Disturbed","Fall19","1",0
"Brillia","Disturbed","Fall19","2",0.11313057
"Brillia","Disturbed","Fall19","3",0
"Brillia","Disturbed","Spring20","1",0
"Brillia","Disturbed","Spring20","2",0.090168268
"Brillia","Disturbed","Spring20","3",1.565122831
"Brillia","Disturbed","Summer19","1",0.562460766
"Brillia","Disturbed","Summer19","2",0.03188449
"Brillia","Disturbed","Summer19","3",0
"Brillia","Disturbed","Winter20","1",0.602470377
"Brillia","Disturbed","Winter20","2",0.13157157
"Brillia","Disturbed","Winter20","3",0.326896897
"Capniidae","Disturbed","Fall19","1",0.806373143
"Capniidae","Disturbed","Fall19","2",0
"Capniidae","Disturbed","Fall19","3",0.672241537
"Capniidae","Disturbed","Spring20","1",0
"Capniidae","Disturbed","Spring20","2",0
"Capniidae","Disturbed","Spring20","3",0
"Capniidae","Disturbed","Summer19","1",0
"Capniidae","Disturbed","Summer19","2",0
"Capniidae","Disturbed","Summer19","3",0
"Capniidae","Disturbed","Winter20","1",0
"Capniidae","Disturbed","Winter20","2",0
"Capniidae","Disturbed","Winter20","3",0
"Caudatella","Disturbed","Fall19","1",0
"Caudatella","Disturbed","Fall19","2",0
"Caudatella","Disturbed","Fall19","3",0
"Caudatella","Disturbed","Spring20","1",0
"Caudatella","Disturbed","Spring20","2",0
"Caudatella","Disturbed","Spring20","3",0
"Caudatella","Disturbed","Summer19","1",0
"Caudatella","Disturbed","Summer19","2",0.02287733
"Caudatella","Disturbed","Summer19","3",0
"Caudatella","Disturbed","Winter20","1",0
"Caudatella","Disturbed","Winter20","2",0
"Caudatella","Disturbed","Winter20","3",0
"Caudatella columbiella","Disturbed","Fall19","1",0
"Caudatella columbiella","Disturbed","Fall19","2",0
"Caudatella columbiella","Disturbed","Fall19","3",0
"Caudatella columbiella","Disturbed","Spring20","1",0
"Caudatella columbiella","Disturbed","Spring20","2",0
"Caudatella columbiella","Disturbed","Spring20","3",0
"Caudatella columbiella","Disturbed","Summer19","1",0
"Caudatella columbiella","Disturbed","Summer19","2",0
"Caudatella columbiella","Disturbed","Summer19","3",0
"Caudatella columbiella","Disturbed","Winter20","1",0
"Caudatella columbiella","Disturbed","Winter20","2",0.246839993
"Caudatella columbiella","Disturbed","Winter20","3",0.017201
"Caudatella edmundsi","Disturbed","Fall19","1",0.109928415
"Caudatella edmundsi","Disturbed","Fall19","2",0
"Caudatella edmundsi","Disturbed","Fall19","3",0.06863199
"Caudatella edmundsi","Disturbed","Spring20","1",0
"Caudatella edmundsi","Disturbed","Spring20","2",0
"Caudatella edmundsi","Disturbed","Spring20","3",0
"Caudatella edmundsi","Disturbed","Summer19","1",0
"Caudatella edmundsi","Disturbed","Summer19","2",0
"Caudatella edmundsi","Disturbed","Summer19","3",0
"Caudatella edmundsi","Disturbed","Winter20","1",0
"Caudatella edmundsi","Disturbed","Winter20","2",1.947421473
"Caudatella edmundsi","Disturbed","Winter20","3",0.101813156
"Caudatella heterocaudata","Disturbed","Fall19","1",0
"Caudatella heterocaudata","Disturbed","Fall19","2",0
"Caudatella heterocaudata","Disturbed","Fall19","3",0
"Caudatella heterocaudata","Disturbed","Spring20","1",0
"Caudatella heterocaudata","Disturbed","Spring20","2",0
"Caudatella heterocaudata","Disturbed","Spring20","3",0
"Caudatella heterocaudata","Disturbed","Summer19","1",5.972939899
"Caudatella heterocaudata","Disturbed","Summer19","2",0
"Caudatella heterocaudata","Disturbed","Summer19","3",4.489753535
"Caudatella heterocaudata","Disturbed","Winter20","1",0
"Caudatella heterocaudata","Disturbed","Winter20","2",0
"Caudatella heterocaudata","Disturbed","Winter20","3",0
"Caudatella hystrix","Disturbed","Fall19","1",0.399458029
"Caudatella hystrix","Disturbed","Fall19","2",1.21624307
"Caudatella hystrix","Disturbed","Fall19","3",1.086324105
"Caudatella hystrix","Disturbed","Spring20","1",0
"Caudatella hystrix","Disturbed","Spring20","2",0
"Caudatella hystrix","Disturbed","Spring20","3",0
"Caudatella hystrix","Disturbed","Summer19","1",0
"Caudatella hystrix","Disturbed","Summer19","2",0
"Caudatella hystrix","Disturbed","Summer19","3",0
"Caudatella hystrix","Disturbed","Winter20","1",0
"Caudatella hystrix","Disturbed","Winter20","2",4.632015461
"Caudatella hystrix","Disturbed","Winter20","3",0
"Ceratopogoninae","Disturbed","Fall19","1",0
"Ceratopogoninae","Disturbed","Fall19","2",0
"Ceratopogoninae","Disturbed","Fall19","3",0
"Ceratopogoninae","Disturbed","Spring20","1",0.509569635
"Ceratopogoninae","Disturbed","Spring20","2",0.509569635
"Ceratopogoninae","Disturbed","Spring20","3",0.708574726
"Ceratopogoninae","Disturbed","Summer19","1",0
"Ceratopogoninae","Disturbed","Summer19","2",0
"Ceratopogoninae","Disturbed","Summer19","3",0
"Ceratopogoninae","Disturbed","Winter20","1",0
"Ceratopogoninae","Disturbed","Winter20","2",0
"Ceratopogoninae","Disturbed","Winter20","3",0
"Chaetocladius","Disturbed","Fall19","1",0
"Chaetocladius","Disturbed","Fall19","2",0
"Chaetocladius","Disturbed","Fall19","3",0
"Chaetocladius","Disturbed","Spring20","1",0
"Chaetocladius","Disturbed","Spring20","2",0
"Chaetocladius","Disturbed","Spring20","3",1.732111398
"Chaetocladius","Disturbed","Summer19","1",0
"Chaetocladius","Disturbed","Summer19","2",0
"Chaetocladius","Disturbed","Summer19","3",0
"Chaetocladius","Disturbed","Winter20","1",0
"Chaetocladius","Disturbed","Winter20","2",0
"Chaetocladius","Disturbed","Winter20","3",0
"Chaoborus","Disturbed","Fall19","1",0.519325498
"Chaoborus","Disturbed","Fall19","2",0
"Chaoborus","Disturbed","Fall19","3",0
"Chaoborus","Disturbed","Spring20","1",0
"Chaoborus","Disturbed","Spring20","2",0
"Chaoborus","Disturbed","Spring20","3",0
"Chaoborus","Disturbed","Summer19","1",0
"Chaoborus","Disturbed","Summer19","2",0
"Chaoborus","Disturbed","Summer19","3",0
"Chaoborus","Disturbed","Winter20","1",0
"Chaoborus","Disturbed","Winter20","2",0
"Chaoborus","Disturbed","Winter20","3",0
"Chelifera/Metachela","Disturbed","Fall19","1",0
"Chelifera/Metachela","Disturbed","Fall19","2",0
"Chelifera/Metachela","Disturbed","Fall19","3",0
"Chelifera/Metachela","Disturbed","Spring20","1",0
"Chelifera/Metachela","Disturbed","Spring20","2",0.8635417
"Chelifera/Metachela","Disturbed","Spring20","3",0
"Chelifera/Metachela","Disturbed","Summer19","1",0
"Chelifera/Metachela","Disturbed","Summer19","2",0
"Chelifera/Metachela","Disturbed","Summer19","3",0
"Chelifera/Metachela","Disturbed","Winter20","1",0
"Chelifera/Metachela","Disturbed","Winter20","2",0
"Chelifera/Metachela","Disturbed","Winter20","3",0
"Chironomidae","Disturbed","Fall19","1",0.487403144
"Chironomidae","Disturbed","Fall19","2",0.127050269
"Chironomidae","Disturbed","Fall19","3",0.388490059
"Chironomidae","Disturbed","Spring20","1",0
"Chironomidae","Disturbed","Spring20","2",0.103016485
"Chironomidae","Disturbed","Spring20","3",0.697276523
"Chironomidae","Disturbed","Summer19","1",0.385983129
"Chironomidae","Disturbed","Summer19","2",0.393167567
"Chironomidae","Disturbed","Summer19","3",1.046719955
"Chironomidae","Disturbed","Winter20","1",0
"Chironomidae","Disturbed","Winter20","2",0
"Chironomidae","Disturbed","Winter20","3",0
"Cinygma","Disturbed","Fall19","1",0.12166813
"Cinygma","Disturbed","Fall19","2",0.224940166
"Cinygma","Disturbed","Fall19","3",3.081748266
"Cinygma","Disturbed","Spring20","1",0
"Cinygma","Disturbed","Spring20","2",0
"Cinygma","Disturbed","Spring20","3",21.3096105
"Cinygma","Disturbed","Summer19","1",0
"Cinygma","Disturbed","Summer19","2",0
"Cinygma","Disturbed","Summer19","3",0
"Cinygma","Disturbed","Winter20","1",0.11018578
"Cinygma","Disturbed","Winter20","2",3.075286464
"Cinygma","Disturbed","Winter20","3",0
"Cinygmula","Disturbed","Fall19","1",0.11018578
"Cinygmula","Disturbed","Fall19","2",0.018036
"Cinygmula","Disturbed","Fall19","3",0.170534967
"Cinygmula","Disturbed","Spring20","1",0.820754822
"Cinygmula","Disturbed","Spring20","2",2.507083336
"Cinygmula","Disturbed","Spring20","3",5.956589624
"Cinygmula","Disturbed","Summer19","1",0
"Cinygmula","Disturbed","Summer19","2",0
"Cinygmula","Disturbed","Summer19","3",0
"Cinygmula","Disturbed","Winter20","1",2.379709983
"Cinygmula","Disturbed","Winter20","2",2.058141701
"Cinygmula","Disturbed","Winter20","3",0.475190171
"Cladotanytarsus","Disturbed","Fall19","1",0.018441
"Cladotanytarsus","Disturbed","Fall19","2",0
"Cladotanytarsus","Disturbed","Fall19","3",0.122632652
"Cladotanytarsus","Disturbed","Spring20","1",0
"Cladotanytarsus","Disturbed","Spring20","2",0
"Cladotanytarsus","Disturbed","Spring20","3",1.363470496
"Cladotanytarsus","Disturbed","Summer19","1",0
"Cladotanytarsus","Disturbed","Summer19","2",0
"Cladotanytarsus","Disturbed","Summer19","3",0
"Cladotanytarsus","Disturbed","Winter20","1",0
"Cladotanytarsus","Disturbed","Winter20","2",0
"Cladotanytarsus","Disturbed","Winter20","3",0
"Cleptelmis addenda","Disturbed","Fall19","1",2.813025723
"Cleptelmis addenda","Disturbed","Fall19","2",0
"Cleptelmis addenda","Disturbed","Fall19","3",0
"Cleptelmis addenda","Disturbed","Spring20","1",0
"Cleptelmis addenda","Disturbed","Spring20","2",1.871256669
"Cleptelmis addenda","Disturbed","Spring20","3",1.940175102
"Cleptelmis addenda","Disturbed","Summer19","1",0
"Cleptelmis addenda","Disturbed","Summer19","2",0
"Cleptelmis addenda","Disturbed","Summer19","3",0
"Cleptelmis addenda","Disturbed","Winter20","1",0
"Cleptelmis addenda","Disturbed","Winter20","2",0.039711375
"Cleptelmis addenda","Disturbed","Winter20","3",0
"Clinocera","Disturbed","Fall19","1",0
"Clinocera","Disturbed","Fall19","2",0
"Clinocera","Disturbed","Fall19","3",0
"Clinocera","Disturbed","Spring20","1",0.025318535
"Clinocera","Disturbed","Spring20","2",0
"Clinocera","Disturbed","Spring20","3",0.147863488
"Clinocera","Disturbed","Summer19","1",1.081548518
"Clinocera","Disturbed","Summer19","2",0.414806454
"Clinocera","Disturbed","Summer19","3",1.286822327
"Clinocera","Disturbed","Winter20","1",0
"Clinocera","Disturbed","Winter20","2",0
"Clinocera","Disturbed","Winter20","3",0
"Corynoneura","Disturbed","Fall19","1",0.055323001
"Corynoneura","Disturbed","Fall19","2",0
"Corynoneura","Disturbed","Fall19","3",0
"Corynoneura","Disturbed","Spring20","1",0
"Corynoneura","Disturbed","Spring20","2",0
"Corynoneura","Disturbed","Spring20","3",0
"Corynoneura","Disturbed","Summer19","1",0.065649961
"Corynoneura","Disturbed","Summer19","2",0.03188449
"Corynoneura","Disturbed","Summer19","3",0.073764001
"Corynoneura","Disturbed","Winter20","1",0
"Corynoneura","Disturbed","Winter20","2",0
"Corynoneura","Disturbed","Winter20","3",0
"Cricotopus (Nostococladius)","Disturbed","Fall19","1",0
"Cricotopus (Nostococladius)","Disturbed","Fall19","2",0
"Cricotopus (Nostococladius)","Disturbed","Fall19","3",3.279424747
"Cricotopus (Nostococladius)","Disturbed","Spring20","1",0
"Cricotopus (Nostococladius)","Disturbed","Spring20","2",0.018441
"Cricotopus (Nostococladius)","Disturbed","Spring20","3",0.380183165
"Cricotopus (Nostococladius)","Disturbed","Summer19","1",0.015461079
"Cricotopus (Nostococladius)","Disturbed","Summer19","2",0.570729286
"Cricotopus (Nostococladius)","Disturbed","Summer19","3",0.006012
"Cricotopus (Nostococladius)","Disturbed","Winter20","1",0
"Cricotopus (Nostococladius)","Disturbed","Winter20","2",0
"Cricotopus (Nostococladius)","Disturbed","Winter20","3",0
"Cryptochironomus","Disturbed","Fall19","1",0
"Cryptochironomus","Disturbed","Fall19","2",0
"Cryptochironomus","Disturbed","Fall19","3",0
"Cryptochironomus","Disturbed","Spring20","1",0
"Cryptochironomus","Disturbed","Spring20","2",0
"Cryptochironomus","Disturbed","Spring20","3",0
"Cryptochironomus","Disturbed","Summer19","1",0
"Cryptochironomus","Disturbed","Summer19","2",0
"Cryptochironomus","Disturbed","Summer19","3",0
"Cryptochironomus","Disturbed","Winter20","1",0
"Cryptochironomus","Disturbed","Winter20","2",0
"Cryptochironomus","Disturbed","Winter20","3",0
"Cultus","Disturbed","Fall19","1",0
"Cultus","Disturbed","Fall19","2",0
"Cultus","Disturbed","Fall19","3",0
"Cultus","Disturbed","Spring20","1",0
"Cultus","Disturbed","Spring20","2",0
"Cultus","Disturbed","Spring20","3",0
"Cultus","Disturbed","Summer19","1",0
"Cultus","Disturbed","Summer19","2",0
"Cultus","Disturbed","Summer19","3",0
"Cultus","Disturbed","Winter20","1",16.81506537
"Cultus","Disturbed","Winter20","2",0
"Cultus","Disturbed","Winter20","3",0.622736839
"Dasyhelea","Disturbed","Fall19","1",0
"Dasyhelea","Disturbed","Fall19","2",0
"Dasyhelea","Disturbed","Fall19","3",0
"Dasyhelea","Disturbed","Spring20","1",0
"Dasyhelea","Disturbed","Spring20","2",0
"Dasyhelea","Disturbed","Spring20","3",0
"Dasyhelea","Disturbed","Summer19","1",0
"Dasyhelea","Disturbed","Summer19","2",0.250981525
"Dasyhelea","Disturbed","Summer19","3",0
"Dasyhelea","Disturbed","Winter20","1",0
"Dasyhelea","Disturbed","Winter20","2",0
"Dasyhelea","Disturbed","Winter20","3",0
"Diamesa","Disturbed","Fall19","1",0.11313057
"Diamesa","Disturbed","Fall19","2",0
"Diamesa","Disturbed","Fall19","3",0
"Diamesa","Disturbed","Spring20","1",0.816236705
"Diamesa","Disturbed","Spring20","2",0.053286267
"Diamesa","Disturbed","Spring20","3",0
"Diamesa","Disturbed","Summer19","1",0
"Diamesa","Disturbed","Summer19","2",0
"Diamesa","Disturbed","Summer19","3",0
"Diamesa","Disturbed","Winter20","1",0
"Diamesa","Disturbed","Winter20","2",0
"Diamesa","Disturbed","Winter20","3",0
"Dicosmoecus gilvipes","Disturbed","Fall19","1",0
"Dicosmoecus gilvipes","Disturbed","Fall19","2",0
"Dicosmoecus gilvipes","Disturbed","Fall19","3",0
"Dicosmoecus gilvipes","Disturbed","Spring20","1",0
"Dicosmoecus gilvipes","Disturbed","Spring20","2",0
"Dicosmoecus gilvipes","Disturbed","Spring20","3",0
"Dicosmoecus gilvipes","Disturbed","Summer19","1",0
"Dicosmoecus gilvipes","Disturbed","Summer19","2",0
"Dicosmoecus gilvipes","Disturbed","Summer19","3",0
"Dicosmoecus gilvipes","Disturbed","Winter20","1",0
"Dicosmoecus gilvipes","Disturbed","Winter20","2",0
"Dicosmoecus gilvipes","Disturbed","Winter20","3",0
"Dicranomyia","Disturbed","Fall19","1",0
"Dicranomyia","Disturbed","Fall19","2",0
"Dicranomyia","Disturbed","Fall19","3",0
"Dicranomyia","Disturbed","Spring20","1",0
"Dicranomyia","Disturbed","Spring20","2",0
"Dicranomyia","Disturbed","Spring20","3",0
"Dicranomyia","Disturbed","Summer19","1",2.747622892
"Dicranomyia","Disturbed","Summer19","2",0
"Dicranomyia","Disturbed","Summer19","3",0
"Dicranomyia","Disturbed","Winter20","1",0
"Dicranomyia","Disturbed","Winter20","2",0.199176137
"Dicranomyia","Disturbed","Winter20","3",0
"Dicranota","Disturbed","Fall19","1",0
"Dicranota","Disturbed","Fall19","2",0
"Dicranota","Disturbed","Fall19","3",0
"Dicranota","Disturbed","Spring20","1",0
"Dicranota","Disturbed","Spring20","2",0.789836695
"Dicranota","Disturbed","Spring20","3",0
"Dicranota","Disturbed","Summer19","1",0
"Dicranota","Disturbed","Summer19","2",0
"Dicranota","Disturbed","Summer19","3",0
"Dicranota","Disturbed","Winter20","1",0
"Dicranota","Disturbed","Winter20","2",0
"Dicranota","Disturbed","Winter20","3",0.36228725
"Diphetor hageni","Disturbed","Fall19","1",1.101046013
"Diphetor hageni","Disturbed","Fall19","2",0.207621875
"Diphetor hageni","Disturbed","Fall19","3",0.830862259
"Diphetor hageni","Disturbed","Spring20","1",1.16098789
"Diphetor hageni","Disturbed","Spring20","2",14.1125517
"Diphetor hageni","Disturbed","Spring20","3",10.85432803
"Diphetor hageni","Disturbed","Summer19","1",0
"Diphetor hageni","Disturbed","Summer19","2",0
"Diphetor hageni","Disturbed","Summer19","3",0
"Diphetor hageni","Disturbed","Winter20","1",1.298439319
"Diphetor hageni","Disturbed","Winter20","2",0.198770875
"Diphetor hageni","Disturbed","Winter20","3",0.235306258
"Dixa","Disturbed","Fall19","1",1.906898962
"Dixa","Disturbed","Fall19","2",0.935657457
"Dixa","Disturbed","Fall19","3",0
"Dixa","Disturbed","Spring20","1",0
"Dixa","Disturbed","Spring20","2",0
"Dixa","Disturbed","Spring20","3",0
"Dixa","Disturbed","Summer19","1",0
"Dixa","Disturbed","Summer19","2",0
"Dixa","Disturbed","Summer19","3",0.036882001
"Dixa","Disturbed","Winter20","1",0
"Dixa","Disturbed","Winter20","2",0
"Dixa","Disturbed","Winter20","3",0
"Dolichopodidae","Disturbed","Fall19","1",0
"Dolichopodidae","Disturbed","Fall19","2",0
"Dolichopodidae","Disturbed","Fall19","3",0
"Dolichopodidae","Disturbed","Spring20","1",0
"Dolichopodidae","Disturbed","Spring20","2",0
"Dolichopodidae","Disturbed","Spring20","3",0
