"Taxon","Treatment","Season","Replicate","Biomass"
"Arctopsyche","Relic Channel","Summer19","1",0
"Arctopsyche","Relic Channel","Summer19","2",0
"Arctopsyche","Relic Channel","Summer19","3",0
"Arctopsyche","Relic Channel","Winter20","1",0
"Arctopsyche","Relic Channel","Winter20","2",0
"Arctopsyche","Relic Channel","Winter20","3",0
"Atractides","Disturbed","Fall19","1",0
"Atractides","Disturbed","Fall19","2",0
"Atractides","Disturbed","Fall19","3",0
"Atractides","Disturbed","Spring20","1",0
"Atractides","Disturbed","Spring20","2",0
"Atractides","Disturbed","Spring20","3",0
"Atractides","Disturbed","Summer19","1",0
"Atractides","Disturbed","Summer19","2",0
"Atractides","Disturbed","Summer19","3",0.17702
"Atractides","Disturbed","Winter20","1",0
"Atractides","Disturbed","Winter20","2",0
"Atractides","Disturbed","Winter20","3",0
"Atractides","Relic Channel","Fall19","1",0
"Atractides","Relic Channel","Fall19","2",0
"Atractides","Relic Channel","Fall19","3",0
"Atractides","Relic Channel","Spring20","1",0.114224152
"Atractides","Relic Channel","Spring20","2",0.047135138
"Atractides","Relic Channel","Spring20","3",0
"Atractides","Relic Channel","Summer19","1",0
"Atractides","Relic Channel","Summer19","2",0
"Atractides","Relic Channel","Summer19","3",0
"Atractides","Relic Channel","Winter20","1",0
"Atractides","Relic Channel","Winter20","2",0
"Atractides","Relic Channel","Winter20","3",0
"Attenella delantala","Disturbed","Fall19","1",0.199729014
"Attenella delantala","Disturbed","Fall19","2",0
"Attenella delantala","Disturbed","Fall19","3",0.146204791
"Attenella delantala","Disturbed","Spring20","1",0
"Attenella delantala","Disturbed","Spring20","2",0
"Attenella delantala","Disturbed","Spring20","3",0.702532197
"Attenella delantala","Disturbed","Summer19","1",0
"Attenella delantala","Disturbed","Summer19","2",0
"Attenella delantala","Disturbed","Summer19","3",0
"Attenella delantala","Disturbed","Winter20","1",2.809302716
"Attenella delantala","Disturbed","Winter20","2",0
"Attenella delantala","Disturbed","Winter20","3",0
"Attenella delantala","Relic Channel","Fall19","1",0
"Attenella delantala","Relic Channel","Fall19","2",0
"Attenella delantala","Relic Channel","Fall19","3",0
"Attenella delantala","Relic Channel","Spring20","1",0
"Attenella delantala","Relic Channel","Spring20","2",1.767881749
"Attenella delantala","Relic Channel","Spring20","3",0
"Attenella delantala","Relic Channel","Summer19","1",0
"Attenella delantala","Relic Channel","Summer19","2",0
"Attenella delantala","Relic Channel","Summer19","3",0
"Attenella delantala","Relic Channel","Winter20","1",0
"Attenella delantala","Relic Channel","Winter20","2",0
"Attenella delantala","Relic Channel","Winter20","3",0
"Attenella margarita","Disturbed","Fall19","1",0
"Attenella margarita","Disturbed","Fall19","2",0
"Attenella margarita","Disturbed","Fall19","3",0
"Attenella margarita","Disturbed","Spring20","1",0
"Attenella margarita","Disturbed","Spring20","2",0
"Attenella margarita","Disturbed","Spring20","3",0
"Attenella margarita","Disturbed","Summer19","1",0
"Attenella margarita","Disturbed","Summer19","2",0.315286913
"Attenella margarita","Disturbed","Summer19","3",0
"Attenella margarita","Disturbed","Winter20","1",0
"Attenella margarita","Disturbed","Winter20","2",0
"Attenella margarita","Disturbed","Winter20","3",0
"Attenella margarita","Relic Channel","Fall19","1",0
"Attenella margarita","Relic Channel","Fall19","2",0
"Attenella margarita","Relic Channel","Fall19","3",0
"Attenella margarita","Relic Channel","Spring20","1",0
"Attenella margarita","Relic Channel","Spring20","2",0
"Attenella margarita","Relic Channel","Spring20","3",0
"Attenella margarita","Relic Channel","Summer19","1",1.644586779
"Attenella margarita","Relic Channel","Summer19","2",0
"Attenella margarita","Relic Channel","Summer19","3",0
"Attenella margarita","Relic Channel","Winter20","1",0
"Attenella margarita","Relic Channel","Winter20","2",0
"Attenella margarita","Relic Channel","Winter20","3",0
"Baetis alius","Disturbed","Fall19","1",0
"Baetis alius","Disturbed","Fall19","2",0
"Baetis alius","Disturbed","Fall19","3",0
"Baetis alius","Disturbed","Spring20","1",0
"Baetis alius","Disturbed","Spring20","2",0
"Baetis alius","Disturbed","Spring20","3",0.008851
"Baetis alius","Disturbed","Summer19","1",1.610464313
"Baetis alius","Disturbed","Summer19","2",69.14048862
"Baetis alius","Disturbed","Summer19","3",95.37315296
"Baetis alius","Disturbed","Winter20","1",0
"Baetis alius","Disturbed","Winter20","2",0
"Baetis alius","Disturbed","Winter20","3",0
"Baetis alius","Relic Channel","Fall19","1",0
"Baetis alius","Relic Channel","Fall19","2",0
"Baetis alius","Relic Channel","Fall19","3",0
"Baetis alius","Relic Channel","Spring20","1",0
"Baetis alius","Relic Channel","Spring20","2",0
"Baetis alius","Relic Channel","Spring20","3",0
"Baetis alius","Relic Channel","Summer19","1",14.64604054
"Baetis alius","Relic Channel","Summer19","2",10.12057594
"Baetis alius","Relic Channel","Summer19","3",35.52550484
"Baetis alius","Relic Channel","Winter20","1",0
"Baetis alius","Relic Channel","Winter20","2",0
"Baetis alius","Relic Channel","Winter20","3",0
"Baetis tricaudatus complex","Disturbed","Fall19","1",34.27292893
"Baetis tricaudatus complex","Disturbed","Fall19","2",35.27994961
"Baetis tricaudatus complex","Disturbed","Fall19","3",76.60594743
"Baetis tricaudatus complex","Disturbed","Spring20","1",11.57600208
"Baetis tricaudatus complex","Disturbed","Spring20","2",5.344198854
"Baetis tricaudatus complex","Disturbed","Spring20","3",9.785056885
"Baetis tricaudatus complex","Disturbed","Summer19","1",78.38040715
"Baetis tricaudatus complex","Disturbed","Summer19","2",32.85049935
"Baetis tricaudatus complex","Disturbed","Summer19","3",0
"Baetis tricaudatus complex","Disturbed","Winter20","1",23.38573025
"Baetis tricaudatus complex","Disturbed","Winter20","2",0
"Baetis tricaudatus complex","Disturbed","Winter20","3",10.64427627
"Baetis tricaudatus complex","Relic Channel","Fall19","1",8.062399559
"Baetis tricaudatus complex","Relic Channel","Fall19","2",10.56079746
"Baetis tricaudatus complex","Relic Channel","Fall19","3",15.02667058
"Baetis tricaudatus complex","Relic Channel","Spring20","1",117.7012698
"Baetis tricaudatus complex","Relic Channel","Spring20","2",41.52222764
"Baetis tricaudatus complex","Relic Channel","Spring20","3",0
"Baetis tricaudatus complex","Relic Channel","Summer19","1",4.186420862
"Baetis tricaudatus complex","Relic Channel","Summer19","2",11.43997197
"Baetis tricaudatus complex","Relic Channel","Summer19","3",31.80229286
"Baetis tricaudatus complex","Relic Channel","Winter20","1",50.31220308
"Baetis tricaudatus complex","Relic Channel","Winter20","2",35.86260778
"Baetis tricaudatus complex","Relic Channel","Winter20","3",135.5008425
"Boreoheptagyia","Disturbed","Fall19","1",0
"Boreoheptagyia","Disturbed","Fall19","2",0.221299625
"Boreoheptagyia","Disturbed","Fall19","3",0.095397266
"Boreoheptagyia","Disturbed","Spring20","1",0
"Boreoheptagyia","Disturbed","Spring20","2",0
"Boreoheptagyia","Disturbed","Spring20","3",0
"Boreoheptagyia","Disturbed","Summer19","1",0.094849556
"Boreoheptagyia","Disturbed","Summer19","2",0
"Boreoheptagyia","Disturbed","Summer19","3",0
"Boreoheptagyia","Disturbed","Winter20","1",0
"Boreoheptagyia","Disturbed","Winter20","2",0
"Boreoheptagyia","Disturbed","Winter20","3",0
"Boreoheptagyia","Relic Channel","Fall19","1",0
"Boreoheptagyia","Relic Channel","Fall19","2",0
"Boreoheptagyia","Relic Channel","Fall19","3",0
"Boreoheptagyia","Relic Channel","Spring20","1",0
"Boreoheptagyia","Relic Channel","Spring20","2",0
"Boreoheptagyia","Relic Channel","Spring20","3",0
"Boreoheptagyia","Relic Channel","Summer19","1",0
"Boreoheptagyia","Relic Channel","Summer19","2",0
"Boreoheptagyia","Relic Channel","Summer19","3",0
"Boreoheptagyia","Relic Channel","Winter20","1",0
"Boreoheptagyia","Relic Channel","Winter20","2",0
"Boreoheptagyia","Relic Channel","Winter20","3",0
"Brachycentrus americanus","Disturbed","Fall19","1",0.163446948
"Brachycentrus americanus","Disturbed","Fall19","2",0
"Brachycentrus americanus","Disturbed","Fall19","3",0.089711954
"Brachycentrus americanus","Disturbed","Spring20","1",0
"Brachycentrus americanus","Disturbed","Spring20","2",1.994487115
"Brachycentrus americanus","Disturbed","Spring20","3",2.129316407
"Brachycentrus americanus","Disturbed","Summer19","1",68.72561157
"Brachycentrus americanus","Disturbed","Summer19","2",0
"Brachycentrus americanus","Disturbed","Summer19","3",0
"Brachycentrus americanus","Disturbed","Winter20","1",0
"Brachycentrus americanus","Disturbed","Winter20","2",0.097895771
"Brachycentrus americanus","Disturbed","Winter20","3",0.281289702
"Brachycentrus americanus","Relic Channel","Fall19","1",0.11475892
"Brachycentrus americanus","Relic Channel","Fall19","2",0
"Brachycentrus americanus","Relic Channel","Fall19","3",0.045404903
"Brachycentrus americanus","Relic Channel","Spring20","1",1.333273879
"Brachycentrus americanus","Relic Channel","Spring20","2",0
"Brachycentrus americanus","Relic Channel","Spring20","3",0
"Brachycentrus americanus","Relic Channel","Summer19","1",0
"Brachycentrus americanus","Relic Channel","Summer19","2",11.57861144
"Brachycentrus americanus","Relic Channel","Summer19","3",114.2940003
"Brachycentrus americanus","Relic Channel","Winter20","1",0.17570676
"Brachycentrus americanus","Relic Channel","Winter20","2",0.510015906
"Brachycentrus americanus","Relic Channel","Winter20","3",0
"Brachycentrus occidentalis","Disturbed","Fall19","1",0
"Brachycentrus occidentalis","Disturbed","Fall19","2",0
"Brachycentrus occidentalis","Disturbed","Fall19","3",0
"Brachycentrus occidentalis","Disturbed","Spring20","1",0
"Brachycentrus occidentalis","Disturbed","Spring20","2",0
"Brachycentrus occidentalis","Disturbed","Spring20","3",0
"Brachycentrus occidentalis","Disturbed","Summer19","1",0.87895984
"Brachycentrus occidentalis","Disturbed","Summer19","2",0
"Brachycentrus occidentalis","Disturbed","Summer19","3",0
"Brachycentrus occidentalis","Disturbed","Winter20","1",0
"Brachycentrus occidentalis","Disturbed","Winter20","2",0
"Brachycentrus occidentalis","Disturbed","Winter20","3",0
"Brachycentrus occidentalis","Relic Channel","Fall19","1",0
"Brachycentrus occidentalis","Relic Channel","Fall19","2",0
"Brachycentrus occidentalis","Relic Channel","Fall19","3",0
"Brachycentrus occidentalis","Relic Channel","Spring20","1",0
"Brachycentrus occidentalis","Relic Channel","Spring20","2",0
"Brachycentrus occidentalis","Relic Channel","Spring20","3",0
"Brachycentrus occidentalis","Relic Channel","Summer19","1",0
"Brachycentrus occidentalis","Relic Channel","Summer19","2",0
"Brachycentrus occidentalis","Relic Channel","Summer19","3",0
"Brachycentrus occidentalis","Relic Channel","Winter20","1",0
"Brachycentrus occidentalis","Relic Channel","Winter20","2",0
"Brachycentrus occidentalis","Relic Channel","Winter20","3",0
"Brillia","Disturbed","Fall19","1",0
"Brillia","Disturbed","Fall19","2",0.11313057
"Brillia","Disturbed","Fall19","3",0
"Brillia","Disturbed","Spring20","1",0
"Brillia","Disturbed","Spring20","2",0.090168268
"Brillia","Disturbed","Spring20","3",1.565122831
"Brillia","Disturbed","Summer19","1",0.562460766
"Brillia","Disturbed","Summer19","2",0.03188449
"Brillia","Disturbed","Summer19","3",0
"Brillia","Disturbed","Winter20","1",0.602470377
"Brillia","Disturbed","Winter20","2",0.13157157
"Brillia","Disturbed","Winter20","3",0.326896897
"Brillia","Relic Channel","Fall19","1",0.436481428
"Brillia","Relic Channel","Fall19","2",0
"Brillia","Relic Channel","Fall19","3",0
"Brillia","Relic Channel","Spring20","1",3.35496297
"Brillia","Relic Channel","Spring20","2",0.492692476
"Brillia","Relic Channel","Spring20","3",0
"Brillia","Relic Channel","Summer19","1",1.774821757
"Brillia","Relic Channel","Summer19","2",1.360832159
"Brillia","Relic Channel","Summer19","3",7.107346443
"Brillia","Relic Channel","Winter20","1",0.068720736
"Brillia","Relic Channel","Winter20","2",0.416537951
"Brillia","Relic Channel","Winter20","3",0.621937821
"Capniidae","Disturbed","Fall19","1",0.806373143
"Capniidae","Disturbed","Fall19","2",0
"Capniidae","Disturbed","Fall19","3",0.672241537
"Capniidae","Disturbed","Spring20","1",0
"Capniidae","Disturbed","Spring20","2",0
"Capniidae","Disturbed","Spring20","3",0
"Capniidae","Disturbed","Summer19","1",0
"Capniidae","Disturbed","Summer19","2",0
"Capniidae","Disturbed","Summer19","3",0
"Capniidae","Disturbed","Winter20","1",0
"Capniidae","Disturbed","Winter20","2",0
"Capniidae","Disturbed","Winter20","3",0
"Capniidae","Relic Channel","Fall19","1",0.13655173
"Capniidae","Relic Channel","Fall19","2",0.20268186
"Capniidae","Relic Channel","Fall19","3",0
"Capniidae","Relic Channel","Spring20","1",0
"Capniidae","Relic Channel","Spring20","2",0
"Capniidae","Relic Channel","Spring20","3",0
"Capniidae","Relic Channel","Summer19","1",0
"Capniidae","Relic Channel","Summer19","2",0
"Capniidae","Relic Channel","Summer19","3",0
"Capniidae","Relic Channel","Winter20","1",0
"Capniidae","Relic Channel","Winter20","2",0
"Capniidae","Relic Channel","Winter20","3",0
"Caudatella","Disturbed","Fall19","1",0
"Caudatella","Disturbed","Fall19","2",0
"Caudatella","Disturbed","Fall19","3",0
"Caudatella","Disturbed","Spring20","1",0
"Caudatella","Disturbed","Spring20","2",0
"Caudatella","Disturbed","Spring20","3",0
"Caudatella","Disturbed","Summer19","1",0
"Caudatella","Disturbed","Summer19","2",0.02287733
"Caudatella","Disturbed","Summer19","3",0
"Caudatella","Disturbed","Winter20","1",0
"Caudatella","Disturbed","Winter20","2",0
"Caudatella","Disturbed","Winter20","3",0
"Caudatella","Relic Channel","Fall19","1",0
"Caudatella","Relic Channel","Fall19","2",0
"Caudatella","Relic Channel","Fall19","3",0
"Caudatella","Relic Channel","Spring20","1",0
"Caudatella","Relic Channel","Spring20","2",0
"Caudatella","Relic Channel","Spring20","3",0
"Caudatella","Relic Channel","Summer19","1",0
"Caudatella","Relic Channel","Summer19","2",0
"Caudatella","Relic Channel","Summer19","3",0
"Caudatella","Relic Channel","Winter20","1",0
"Caudatella","Relic Channel","Winter20","2",0
"Caudatella","Relic Channel","Winter20","3",0
"Caudatella columbiella","Disturbed","Fall19","1",0
"Caudatella columbiella","Disturbed","Fall19","2",0
"Caudatella columbiella","Disturbed","Fall19","3",0
"Caudatella columbiella","Disturbed","Spring20","1",0
"Caudatella columbiella","Disturbed","Spring20","2",0
"Caudatella columbiella","Disturbed","Spring20","3",0
"Caudatella columbiella","Disturbed","Summer19","1",0
"Caudatella columbiella","Disturbed","Summer19","2",0
"Caudatella columbiella","Disturbed","Summer19","3",0
"Caudatella columbiella","Disturbed","Winter20","1",0
"Caudatella columbiella","Disturbed","Winter20","2",0.246839993
"Caudatella columbiella","Disturbed","Winter20","3",0.017201
"Caudatella columbiella","Relic Channel","Fall19","1",0
"Caudatella columbiella","Relic Channel","Fall19","2",0
"Caudatella columbiella","Relic Channel","Fall19","3",0
"Caudatella columbiella","Relic Channel","Spring20","1",0
"Caudatella columbiella","Relic Channel","Spring20","2",0
"Caudatella columbiella","Relic Channel","Spring20","3",0
"Caudatella columbiella","Relic Channel","Summer19","1",0
"Caudatella columbiella","Relic Channel","Summer19","2",0
"Caudatella columbiella","Relic Channel","Summer19","3",0
"Caudatella columbiella","Relic Channel","Winter20","1",0.325596617
"Caudatella columbiella","Relic Channel","Winter20","2",0.150205857
"Caudatella columbiella","Relic Channel","Winter20","3",0.158208
"Caudatella edmundsi","Disturbed","Fall19","1",0.109928415
"Caudatella edmundsi","Disturbed","Fall19","2",0
"Caudatella edmundsi","Disturbed","Fall19","3",0.06863199
"Caudatella edmundsi","Disturbed","Spring20","1",0
"Caudatella edmundsi","Disturbed","Spring20","2",0
"Caudatella edmundsi","Disturbed","Spring20","3",0
"Caudatella edmundsi","Disturbed","Summer19","1",0
"Caudatella edmundsi","Disturbed","Summer19","2",0
"Caudatella edmundsi","Disturbed","Summer19","3",0
"Caudatella edmundsi","Disturbed","Winter20","1",0
"Caudatella edmundsi","Disturbed","Winter20","2",1.947421473
"Caudatella edmundsi","Disturbed","Winter20","3",0.101813156
"Caudatella edmundsi","Relic Channel","Fall19","1",0.220827312
"Caudatella edmundsi","Relic Channel","Fall19","2",0
"Caudatella edmundsi","Relic Channel","Fall19","3",0
"Caudatella edmundsi","Relic Channel","Spring20","1",0
"Caudatella edmundsi","Relic Channel","Spring20","2",0
"Caudatella edmundsi","Relic Channel","Spring20","3",0
"Caudatella edmundsi","Relic Channel","Summer19","1",0
"Caudatella edmundsi","Relic Channel","Summer19","2",0
"Caudatella edmundsi","Relic Channel","Summer19","3",0
"Caudatella edmundsi","Relic Channel","Winter20","1",2.149493987
"Caudatella edmundsi","Relic Channel","Winter20","2",1.272407788
"Caudatella edmundsi","Relic Channel","Winter20","3",9.17725234
"Caudatella heterocaudata","Disturbed","Fall19","1",0
"Caudatella heterocaudata","Disturbed","Fall19","2",0
"Caudatella heterocaudata","Disturbed","Fall19","3",0
"Caudatella heterocaudata","Disturbed","Spring20","1",0
"Caudatella heterocaudata","Disturbed","Spring20","2",0
"Caudatella heterocaudata","Disturbed","Spring20","3",0
"Caudatella heterocaudata","Disturbed","Summer19","1",5.972939899
"Caudatella heterocaudata","Disturbed","Summer19","2",0
"Caudatella heterocaudata","Disturbed","Summer19","3",4.489753535
"Caudatella heterocaudata","Disturbed","Winter20","1",0
"Caudatella heterocaudata","Disturbed","Winter20","2",0
"Caudatella heterocaudata","Disturbed","Winter20","3",0
"Caudatella heterocaudata","Relic Channel","Fall19","1",0
