"Taxon","Treatment","Season","Replicate","Biomass"
"Allocosmoecus partitus","Phase 3","Fall19","5",0
"Allocosmoecus partitus","Phase 3","Spring20","1",0
"Allocosmoecus partitus","Phase 3","Spring20","2",0
"Allocosmoecus partitus","Phase 3","Spring20","3",0
"Allocosmoecus partitus","Phase 3","Spring20","4",0
"Allocosmoecus partitus","Phase 3","Spring20","5",0
"Allocosmoecus partitus","Phase 3","Summer19","1",0
"Allocosmoecus partitus","Phase 3","Summer19","2",0
"Allocosmoecus partitus","Phase 3","Summer19","3",0
"Allocosmoecus partitus","Phase 3","Summer19","4",0
"Allocosmoecus partitus","Phase 3","Summer19","5",0
"Allocosmoecus partitus","Phase 3","Winter20","1",0
"Allocosmoecus partitus","Phase 3","Winter20","2",0
"Allocosmoecus partitus","Phase 3","Winter20","3",0
"Allocosmoecus partitus","Phase 3","Winter20","4",0
"Allocosmoecus partitus","Phase 3","Winter20","5",0
"Alotanypus","Phase 3","Fall19","1",0
"Alotanypus","Phase 3","Fall19","2",0
"Alotanypus","Phase 3","Fall19","3",0
"Alotanypus","Phase 3","Fall19","4",0
"Alotanypus","Phase 3","Fall19","5",0
"Alotanypus","Phase 3","Spring20","1",0
"Alotanypus","Phase 3","Spring20","2",0
"Alotanypus","Phase 3","Spring20","3",0
"Alotanypus","Phase 3","Spring20","4",0
"Alotanypus","Phase 3","Spring20","5",0
"Alotanypus","Phase 3","Summer19","1",0
"Alotanypus","Phase 3","Summer19","2",0
"Alotanypus","Phase 3","Summer19","3",0
"Alotanypus","Phase 3","Summer19","4",0
"Alotanypus","Phase 3","Summer19","5",0
"Alotanypus","Phase 3","Winter20","1",0
"Alotanypus","Phase 3","Winter20","2",0
"Alotanypus","Phase 3","Winter20","3",0
"Alotanypus","Phase 3","Winter20","4",0
"Alotanypus","Phase 3","Winter20","5",0
"Ameletus","Phase 3","Fall19","1",0
"Ameletus","Phase 3","Fall19","2",0
"Ameletus","Phase 3","Fall19","3",0
"Ameletus","Phase 3","Fall19","4",0
"Ameletus","Phase 3","Fall19","5",0
"Ameletus","Phase 3","Spring20","1",0
"Ameletus","Phase 3","Spring20","2",0
"Ameletus","Phase 3","Spring20","3",0
"Ameletus","Phase 3","Spring20","4",0
"Ameletus","Phase 3","Spring20","5",0
"Ameletus","Phase 3","Summer19","1",0
"Ameletus","Phase 3","Summer19","2",0
"Ameletus","Phase 3","Summer19","3",0
"Ameletus","Phase 3","Summer19","4",0
"Ameletus","Phase 3","Summer19","5",0
"Ameletus","Phase 3","Winter20","1",0.740757976
"Ameletus","Phase 3","Winter20","2",0
"Ameletus","Phase 3","Winter20","3",4.682419986
"Ameletus","Phase 3","Winter20","4",3.173158561
"Ameletus","Phase 3","Winter20","5",0
"Amiocentrus aspilus","Phase 3","Fall19","1",0
"Amiocentrus aspilus","Phase 3","Fall19","2",0
"Amiocentrus aspilus","Phase 3","Fall19","3",0
"Amiocentrus aspilus","Phase 3","Fall19","4",2.49789681
"Amiocentrus aspilus","Phase 3","Fall19","5",0
"Amiocentrus aspilus","Phase 3","Spring20","1",0.46824226
"Amiocentrus aspilus","Phase 3","Spring20","2",6.328507801
"Amiocentrus aspilus","Phase 3","Spring20","3",0.312237101
"Amiocentrus aspilus","Phase 3","Spring20","4",0
"Amiocentrus aspilus","Phase 3","Spring20","5",0
"Amiocentrus aspilus","Phase 3","Summer19","1",0
"Amiocentrus aspilus","Phase 3","Summer19","2",0
"Amiocentrus aspilus","Phase 3","Summer19","3",0
"Amiocentrus aspilus","Phase 3","Summer19","4",0
"Amiocentrus aspilus","Phase 3","Summer19","5",0
"Amiocentrus aspilus","Phase 3","Winter20","1",0
"Amiocentrus aspilus","Phase 3","Winter20","2",0
"Amiocentrus aspilus","Phase 3","Winter20","3",0
"Amiocentrus aspilus","Phase 3","Winter20","4",1.40472678
"Amiocentrus aspilus","Phase 3","Winter20","5",0
"Ampumixis dispar","Phase 3","Fall19","1",42.65224096
"Ampumixis dispar","Phase 3","Fall19","2",106.7208265
"Ampumixis dispar","Phase 3","Fall19","3",49.22280872
"Ampumixis dispar","Phase 3","Fall19","4",123.5379535
"Ampumixis dispar","Phase 3","Fall19","5",0
"Ampumixis dispar","Phase 3","Spring20","1",6.678166173
"Ampumixis dispar","Phase 3","Spring20","2",6.745463442
"Ampumixis dispar","Phase 3","Spring20","3",0.285351198
"Ampumixis dispar","Phase 3","Spring20","4",2.282809586
"Ampumixis dispar","Phase 3","Spring20","5",1.223950749
"Ampumixis dispar","Phase 3","Summer19","1",50.3527144
"Ampumixis dispar","Phase 3","Summer19","2",47.86717646
"Ampumixis dispar","Phase 3","Summer19","3",39.56144976
"Ampumixis dispar","Phase 3","Summer19","4",23.24044858
"Ampumixis dispar","Phase 3","Summer19","5",33.086953
"Ampumixis dispar","Phase 3","Winter20","1",24.36219082
"Ampumixis dispar","Phase 3","Winter20","2",0
"Ampumixis dispar","Phase 3","Winter20","3",79.83742563
"Ampumixis dispar","Phase 3","Winter20","4",18.27164311
"Ampumixis dispar","Phase 3","Winter20","5",34.30643798
"Anafroptilum","Phase 3","Fall19","1",0
"Anafroptilum","Phase 3","Fall19","2",0
"Anafroptilum","Phase 3","Fall19","3",0
"Anafroptilum","Phase 3","Fall19","4",0
"Anafroptilum","Phase 3","Fall19","5",0
"Anafroptilum","Phase 3","Spring20","1",0
"Anafroptilum","Phase 3","Spring20","2",0
"Anafroptilum","Phase 3","Spring20","3",0
"Anafroptilum","Phase 3","Spring20","4",0
"Anafroptilum","Phase 3","Spring20","5",0
"Anafroptilum","Phase 3","Summer19","1",0
"Anafroptilum","Phase 3","Summer19","2",0
"Anafroptilum","Phase 3","Summer19","3",0
"Anafroptilum","Phase 3","Summer19","4",0
"Anafroptilum","Phase 3","Summer19","5",0
"Anafroptilum","Phase 3","Winter20","1",0
"Anafroptilum","Phase 3","Winter20","2",0
"Anafroptilum","Phase 3","Winter20","3",0
"Anafroptilum","Phase 3","Winter20","4",0
"Anafroptilum","Phase 3","Winter20","5",0
"Anafroptilum/Procloeon","Phase 3","Fall19","1",0
"Anafroptilum/Procloeon","Phase 3","Fall19","2",0
"Anafroptilum/Procloeon","Phase 3","Fall19","3",0
"Anafroptilum/Procloeon","Phase 3","Fall19","4",0
"Anafroptilum/Procloeon","Phase 3","Fall19","5",0
"Anafroptilum/Procloeon","Phase 3","Spring20","1",0
"Anafroptilum/Procloeon","Phase 3","Spring20","2",0
"Anafroptilum/Procloeon","Phase 3","Spring20","3",0
"Anafroptilum/Procloeon","Phase 3","Spring20","4",0
"Anafroptilum/Procloeon","Phase 3","Spring20","5",0
"Anafroptilum/Procloeon","Phase 3","Summer19","1",0
"Anafroptilum/Procloeon","Phase 3","Summer19","2",0
"Anafroptilum/Procloeon","Phase 3","Summer19","3",0
"Anafroptilum/Procloeon","Phase 3","Summer19","4",0
"Anafroptilum/Procloeon","Phase 3","Summer19","5",0
"Anafroptilum/Procloeon","Phase 3","Winter20","1",0
"Anafroptilum/Procloeon","Phase 3","Winter20","2",0
"Anafroptilum/Procloeon","Phase 3","Winter20","3",0
"Anafroptilum/Procloeon","Phase 3","Winter20","4",0
"Anafroptilum/Procloeon","Phase 3","Winter20","5",0
"Antocha","Phase 3","Fall19","1",19.38534915
"Antocha","Phase 3","Fall19","2",5.581407927
"Antocha","Phase 3","Fall19","3",0.282951165
"Antocha","Phase 3","Fall19","4",28.19387
"Antocha","Phase 3","Fall19","5",49.10890005
"Antocha","Phase 3","Spring20","1",12.66852694
"Antocha","Phase 3","Spring20","2",4.244267482
"Antocha","Phase 3","Spring20","3",8.488534964
"Antocha","Phase 3","Spring20","4",102.6613739
"Antocha","Phase 3","Spring20","5",12.58645455
"Antocha","Phase 3","Summer19","1",5.20652336
"Antocha","Phase 3","Summer19","2",0
"Antocha","Phase 3","Summer19","3",0
"Antocha","Phase 3","Summer19","4",4.889547777
"Antocha","Phase 3","Summer19","5",0
"Antocha","Phase 3","Winter20","1",0
"Antocha","Phase 3","Winter20","2",6.283049713
"Antocha","Phase 3","Winter20","3",8.673107011
"Antocha","Phase 3","Winter20","4",8.068934914
"Antocha","Phase 3","Winter20","5",0.649495864
"Apedilum","Phase 3","Fall19","1",0
"Apedilum","Phase 3","Fall19","2",0
"Apedilum","Phase 3","Fall19","3",0
"Apedilum","Phase 3","Fall19","4",0
"Apedilum","Phase 3","Fall19","5",0
"Apedilum","Phase 3","Spring20","1",0
"Apedilum","Phase 3","Spring20","2",0
"Apedilum","Phase 3","Spring20","3",0
"Apedilum","Phase 3","Spring20","4",0
"Apedilum","Phase 3","Spring20","5",0
"Apedilum","Phase 3","Summer19","1",0
"Apedilum","Phase 3","Summer19","2",0
"Apedilum","Phase 3","Summer19","3",0
"Apedilum","Phase 3","Summer19","4",0
"Apedilum","Phase 3","Summer19","5",0
"Apedilum","Phase 3","Winter20","1",0
"Apedilum","Phase 3","Winter20","2",0
"Apedilum","Phase 3","Winter20","3",0
"Apedilum","Phase 3","Winter20","4",0
"Apedilum","Phase 3","Winter20","5",0
"Arctopsyche","Phase 3","Fall19","1",3147.268805
"Arctopsyche","Phase 3","Fall19","2",693.1626605
"Arctopsyche","Phase 3","Fall19","3",150.6195508
"Arctopsyche","Phase 3","Fall19","4",54.41159674
"Arctopsyche","Phase 3","Fall19","5",20.29929033
"Arctopsyche","Phase 3","Spring20","1",63.07392857
"Arctopsyche","Phase 3","Spring20","2",82.05494901
"Arctopsyche","Phase 3","Spring20","3",182.9630316
"Arctopsyche","Phase 3","Spring20","4",92.19829567
"Arctopsyche","Phase 3","Spring20","5",50.79219438
"Arctopsyche","Phase 3","Summer19","1",45.10666505
"Arctopsyche","Phase 3","Summer19","2",26.27464641
"Arctopsyche","Phase 3","Summer19","3",30.29092471
"Arctopsyche","Phase 3","Summer19","4",16.3294996
"Arctopsyche","Phase 3","Summer19","5",9.160192702
"Arctopsyche","Phase 3","Winter20","1",477.3697579
"Arctopsyche","Phase 3","Winter20","2",40.21109614
"Arctopsyche","Phase 3","Winter20","3",148.6350403
"Arctopsyche","Phase 3","Winter20","4",120.6332884
"Arctopsyche","Phase 3","Winter20","5",117.83127
"Arctopsychinae","Phase 3","Fall19","1",0
"Arctopsychinae","Phase 3","Fall19","2",0
"Arctopsychinae","Phase 3","Fall19","3",0
"Arctopsychinae","Phase 3","Fall19","4",0
"Arctopsychinae","Phase 3","Fall19","5",0
"Arctopsychinae","Phase 3","Spring20","1",0
"Arctopsychinae","Phase 3","Spring20","2",0
"Arctopsychinae","Phase 3","Spring20","3",0
"Arctopsychinae","Phase 3","Spring20","4",0
"Arctopsychinae","Phase 3","Spring20","5",0
"Arctopsychinae","Phase 3","Summer19","1",0
"Arctopsychinae","Phase 3","Summer19","2",0
"Arctopsychinae","Phase 3","Summer19","3",0
"Arctopsychinae","Phase 3","Summer19","4",0
"Arctopsychinae","Phase 3","Summer19","5",0
"Arctopsychinae","Phase 3","Winter20","1",0
"Arctopsychinae","Phase 3","Winter20","2",0
"Arctopsychinae","Phase 3","Winter20","3",0
"Arctopsychinae","Phase 3","Winter20","4",0
"Arctopsychinae","Phase 3","Winter20","5",0
"Atherix","Phase 3","Fall19","1",0
"Atherix","Phase 3","Fall19","2",0
"Atherix","Phase 3","Fall19","3",0
"Atherix","Phase 3","Fall19","4",0
"Atherix","Phase 3","Fall19","5",0
"Atherix","Phase 3","Spring20","1",0
"Atherix","Phase 3","Spring20","2",0
"Atherix","Phase 3","Spring20","3",0
"Atherix","Phase 3","Spring20","4",0
"Atherix","Phase 3","Spring20","5",0
"Atherix","Phase 3","Summer19","1",0
"Atherix","Phase 3","Summer19","2",0
"Atherix","Phase 3","Summer19","3",0
"Atherix","Phase 3","Summer19","4",0
"Atherix","Phase 3","Summer19","5",0
"Atherix","Phase 3","Winter20","1",0
"Atherix","Phase 3","Winter20","2",0
"Atherix","Phase 3","Winter20","3",0
"Atherix","Phase 3","Winter20","4",0
"Atherix","Phase 3","Winter20","5",7.982385171
"Atractides","Phase 3","Fall19","1",5.088
"Atractides","Phase 3","Fall19","2",0
"Atractides","Phase 3","Fall19","3",0
"Atractides","Phase 3","Fall19","4",5.088
"Atractides","Phase 3","Fall19","5",0
"Atractides","Phase 3","Spring20","1",1.696
"Atractides","Phase 3","Spring20","2",2.544
"Atractides","Phase 3","Spring20","3",1.272
"Atractides","Phase 3","Spring20","4",0
"Atractides","Phase 3","Spring20","5",3.816
"Atractides","Phase 3","Summer19","1",3.49670272
"Atractides","Phase 3","Summer19","2",0
"Atractides","Phase 3","Summer19","3",0
"Atractides","Phase 3","Summer19","4",1.453472
"Atractides","Phase 3","Summer19","5",0.848
"Atractides","Phase 3","Winter20","1",0
"Atractides","Phase 3","Winter20","2",0
"Atractides","Phase 3","Winter20","3",0
"Atractides","Phase 3","Winter20","4",0
"Atractides","Phase 3","Winter20","5",1.0176
"Attenella delantala","Phase 3","Fall19","1",0
"Attenella delantala","Phase 3","Fall19","2",0
"Attenella delantala","Phase 3","Fall19","3",0
"Attenella delantala","Phase 3","Fall19","4",0
"Attenella delantala","Phase 3","Fall19","5",0
"Attenella delantala","Phase 3","Spring20","1",0
"Attenella delantala","Phase 3","Spring20","2",0
"Attenella delantala","Phase 3","Spring20","3",0
"Attenella delantala","Phase 3","Spring20","4",0
"Attenella delantala","Phase 3","Spring20","5",0
"Attenella delantala","Phase 3","Summer19","1",0
"Attenella delantala","Phase 3","Summer19","2",0
"Attenella delantala","Phase 3","Summer19","3",0
"Attenella delantala","Phase 3","Summer19","4",0
"Attenella delantala","Phase 3","Summer19","5",0
"Attenella delantala","Phase 3","Winter20","1",0
"Attenella delantala","Phase 3","Winter20","2",0
"Attenella delantala","Phase 3","Winter20","3",0
"Attenella delantala","Phase 3","Winter20","4",0
"Attenella delantala","Phase 3","Winter20","5",1.26384764
"Attenella margarita","Phase 3","Fall19","1",0
"Attenella margarita","Phase 3","Fall19","2",0
"Attenella margarita","Phase 3","Fall19","3",0
"Attenella margarita","Phase 3","Fall19","4",0
"Attenella margarita","Phase 3","Fall19","5",0
"Attenella margarita","Phase 3","Spring20","1",0
"Attenella margarita","Phase 3","Spring20","2",0
"Attenella margarita","Phase 3","Spring20","3",0
"Attenella margarita","Phase 3","Spring20","4",0
"Attenella margarita","Phase 3","Spring20","5",0
"Attenella margarita","Phase 3","Summer19","1",63.03385293
"Attenella margarita","Phase 3","Summer19","2",53.03562969
"Attenella margarita","Phase 3","Summer19","3",19.91594259
"Attenella margarita","Phase 3","Summer19","4",18.19713567
"Attenella margarita","Phase 3","Summer19","5",68.11049474
"Attenella margarita","Phase 3","Winter20","1",0
"Attenella margarita","Phase 3","Winter20","2",0
"Attenella margarita","Phase 3","Winter20","3",0
"Attenella margarita","Phase 3","Winter20","4",0
"Attenella margarita","Phase 3","Winter20","5",0
"Baetis alius","Phase 3","Fall19","1",0
"Baetis alius","Phase 3","Fall19","2",0
"Baetis alius","Phase 3","Fall19","3",0
"Baetis alius","Phase 3","Fall19","4",0
"Baetis alius","Phase 3","Fall19","5",0
"Baetis alius","Phase 3","Spring20","1",6.732080019
"Baetis alius","Phase 3","Spring20","2",4.692965067
"Baetis alius","Phase 3","Spring20","3",2.040419594
"Baetis alius","Phase 3","Spring20","4",46.34517417
"Baetis alius","Phase 3","Spring20","5",4.310081077
"Baetis alius","Phase 3","Summer19","1",306.9154549
"Baetis alius","Phase 3","Summer19","2",318.9285177
"Baetis alius","Phase 3","Summer19","3",509.7016631
"Baetis alius","Phase 3","Summer19","4",182.7063253
"Baetis alius","Phase 3","Summer19","5",230.1187293
"Baetis alius","Phase 3","Winter20","1",0
"Baetis alius","Phase 3","Winter20","2",0
"Baetis alius","Phase 3","Winter20","3",0
"Baetis alius","Phase 3","Winter20","4",0
"Baetis alius","Phase 3","Winter20","5",0
"Baetis flavistriga","Phase 3","Fall19","1",0
"Baetis flavistriga","Phase 3","Fall19","2",0
"Baetis flavistriga","Phase 3","Fall19","3",0
"Baetis flavistriga","Phase 3","Fall19","4",0
"Baetis flavistriga","Phase 3","Fall19","5",0
"Baetis flavistriga","Phase 3","Spring20","1",0
"Baetis flavistriga","Phase 3","Spring20","2",0
"Baetis flavistriga","Phase 3","Spring20","3",0
"Baetis flavistriga","Phase 3","Spring20","4",0
"Baetis flavistriga","Phase 3","Spring20","5",0
"Baetis flavistriga","Phase 3","Summer19","1",0
"Baetis flavistriga","Phase 3","Summer19","2",5.47645563
"Baetis flavistriga","Phase 3","Summer19","3",0
"Baetis flavistriga","Phase 3","Summer19","4",0
"Baetis flavistriga","Phase 3","Summer19","5",0
"Baetis flavistriga","Phase 3","Winter20","1",0
"Baetis flavistriga","Phase 3","Winter20","2",0
"Baetis flavistriga","Phase 3","Winter20","3",0
"Baetis flavistriga","Phase 3","Winter20","4",0
"Baetis flavistriga","Phase 3","Winter20","5",0
"Baetis tricaudatus complex","Phase 3","Fall19","1",832.5435894
"Baetis tricaudatus complex","Phase 3","Fall19","2",492.3629176
"Baetis tricaudatus complex","Phase 3","Fall19","3",876.4714571
"Baetis tricaudatus complex","Phase 3","Fall19","4",646.8308631
"Baetis tricaudatus complex","Phase 3","Fall19","5",640.4529763
"Baetis tricaudatus complex","Phase 3","Spring20","1",113.635052
"Baetis tricaudatus complex","Phase 3","Spring20","2",219.2483502
"Baetis tricaudatus complex","Phase 3","Spring20","3",188.7824296
"Baetis tricaudatus complex","Phase 3","Spring20","4",2468.043412
"Baetis tricaudatus complex","Phase 3","Spring20","5",163.2238339
"Baetis tricaudatus complex","Phase 3","Summer19","1",653.8514824
"Baetis tricaudatus complex","Phase 3","Summer19","2",274.3784868
"Baetis tricaudatus complex","Phase 3","Summer19","3",358.3587411
"Baetis tricaudatus complex","Phase 3","Summer19","4",268.4831936
"Baetis tricaudatus complex","Phase 3","Summer19","5",290.9385378
"Baetis tricaudatus complex","Phase 3","Winter20","1",417.4813455
"Baetis tricaudatus complex","Phase 3","Winter20","2",384.2839913
"Baetis tricaudatus complex","Phase 3","Winter20","3",1090.872629
"Baetis tricaudatus complex","Phase 3","Winter20","4",907.3947207
"Baetis tricaudatus complex","Phase 3","Winter20","5",615.3399348
"Bittacomorpha","Phase 3","Fall19","1",0
"Bittacomorpha","Phase 3","Fall19","2",0
"Bittacomorpha","Phase 3","Fall19","3",0
"Bittacomorpha","Phase 3","Fall19","4",0
"Bittacomorpha","Phase 3","Fall19","5",0
"Bittacomorpha","Phase 3","Spring20","1",0
"Bittacomorpha","Phase 3","Spring20","2",0
"Bittacomorpha","Phase 3","Spring20","3",0
"Bittacomorpha","Phase 3","Spring20","4",0
"Bittacomorpha","Phase 3","Spring20","5",0
"Bittacomorpha","Phase 3","Summer19","1",0
"Bittacomorpha","Phase 3","Summer19","2",0
"Bittacomorpha","Phase 3","Summer19","3",0
"Bittacomorpha","Phase 3","Summer19","4",0
"Bittacomorpha","Phase 3","Summer19","5",0
"Bittacomorpha","Phase 3","Winter20","1",0
"Bittacomorpha","Phase 3","Winter20","2",0
"Bittacomorpha","Phase 3","Winter20","3",0
"Bittacomorpha","Phase 3","Winter20","4",0
"Bittacomorpha","Phase 3","Winter20","5",0
"Blephariceridae","Phase 3","Fall19","1",0
"Blephariceridae","Phase 3","Fall19","2",0
"Blephariceridae","Phase 3","Fall19","3",0
"Blephariceridae","Phase 3","Fall19","4",0
"Blephariceridae","Phase 3","Fall19","5",0
"Blephariceridae","Phase 3","Spring20","1",0
"Blephariceridae","Phase 3","Spring20","2",0
"Blephariceridae","Phase 3","Spring20","3",0
"Blephariceridae","Phase 3","Spring20","4",0
"Blephariceridae","Phase 3","Spring20","5",0
"Blephariceridae","Phase 3","Summer19","1",0
"Blephariceridae","Phase 3","Summer19","2",0
"Blephariceridae","Phase 3","Summer19","3",0
"Blephariceridae","Phase 3","Summer19","4",0
"Blephariceridae","Phase 3","Summer19","5",0
"Blephariceridae","Phase 3","Winter20","1",0
"Blephariceridae","Phase 3","Winter20","2",0
"Blephariceridae","Phase 3","Winter20","3",0
"Blephariceridae","Phase 3","Winter20","4",0
"Blephariceridae","Phase 3","Winter20","5",0
"Boreochlus","Phase 3","Fall19","1",0
"Boreochlus","Phase 3","Fall19","2",0
"Boreochlus","Phase 3","Fall19","3",0
"Boreochlus","Phase 3","Fall19","4",0
"Boreochlus","Phase 3","Fall19","5",0
"Boreochlus","Phase 3","Spring20","1",0
"Boreochlus","Phase 3","Spring20","2",0
"Boreochlus","Phase 3","Spring20","3",0
"Boreochlus","Phase 3","Spring20","4",0
"Boreochlus","Phase 3","Spring20","5",0
"Boreochlus","Phase 3","Summer19","1",0
"Boreochlus","Phase 3","Summer19","2",0
"Boreochlus","Phase 3","Summer19","3",0
"Boreochlus","Phase 3","Summer19","4",0
"Boreochlus","Phase 3","Summer19","5",0
"Boreochlus","Phase 3","Winter20","1",0
"Boreochlus","Phase 3","Winter20","2",0
"Boreochlus","Phase 3","Winter20","3",0
"Boreochlus","Phase 3","Winter20","4",0
"Boreochlus","Phase 3","Winter20","5",0
"Brachycentrus americanus","Phase 3","Fall19","1",0
"Brachycentrus americanus","Phase 3","Fall19","2",5.974702204
"Brachycentrus americanus","Phase 3","Fall19","3",5.27120281
"Brachycentrus americanus","Phase 3","Fall19","4",0
"Brachycentrus americanus","Phase 3","Fall19","5",0.484689321
"Brachycentrus americanus","Phase 3","Spring20","1",2.572579597
"Brachycentrus americanus","Phase 3","Spring20","2",0
"Brachycentrus americanus","Phase 3","Spring20","3",46.23893254
"Brachycentrus americanus","Phase 3","Spring20","4",309.5854454
"Brachycentrus americanus","Phase 3","Spring20","5",24.36653674
"Brachycentrus americanus","Phase 3","Summer19","1",0
"Brachycentrus americanus","Phase 3","Summer19","2",0
"Brachycentrus americanus","Phase 3","Summer19","3",0
"Brachycentrus americanus","Phase 3","Summer19","4",22.40331063
"Brachycentrus americanus","Phase 3","Summer19","5",0
"Brachycentrus americanus","Phase 3","Winter20","1",0.937923551
"Brachycentrus americanus","Phase 3","Winter20","2",19.41002438
"Brachycentrus americanus","Phase 3","Winter20","3",15.70894203
"Brachycentrus americanus","Phase 3","Winter20","4",17.93607858
"Brachycentrus americanus","Phase 3","Winter20","5",7.785675809
"Brachycentrus occidentalis","Phase 3","Fall19","1",0
"Brachycentrus occidentalis","Phase 3","Fall19","2",0
"Brachycentrus occidentalis","Phase 3","Fall19","3",0
"Brachycentrus occidentalis","Phase 3","Fall19","4",0
"Brachycentrus occidentalis","Phase 3","Fall19","5",0
"Brachycentrus occidentalis","Phase 3","Spring20","1",0.080781553
"Brachycentrus occidentalis","Phase 3","Spring20","2",0
"Brachycentrus occidentalis","Phase 3","Spring20","3",0.12117233
"Brachycentrus occidentalis","Phase 3","Spring20","4",0
"Brachycentrus occidentalis","Phase 3","Spring20","5",0
"Brachycentrus occidentalis","Phase 3","Summer19","1",0
"Brachycentrus occidentalis","Phase 3","Summer19","2",0
"Brachycentrus occidentalis","Phase 3","Summer19","3",0
"Brachycentrus occidentalis","Phase 3","Summer19","4",0
"Brachycentrus occidentalis","Phase 3","Summer19","5",0
"Brachycentrus occidentalis","Phase 3","Winter20","1",0
"Brachycentrus occidentalis","Phase 3","Winter20","2",0
"Brachycentrus occidentalis","Phase 3","Winter20","3",0
"Brachycentrus occidentalis","Phase 3","Winter20","4",0
"Brachycentrus occidentalis","Phase 3","Winter20","5",0
"Brillia","Phase 3","Fall19","1",0
"Brillia","Phase 3","Fall19","2",0
"Brillia","Phase 3","Fall19","3",0
"Brillia","Phase 3","Fall19","4",34.63302767
"Brillia","Phase 3","Fall19","5",0
"Brillia","Phase 3","Spring20","1",0
