"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Disturbed","Benthic",2019-07-10,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","5",111.4983052
"Disturbed","Benthic",2019-07-10,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","1",4.912106914
"Disturbed","Benthic",2019-07-10,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","1",13.3952906
"Disturbed","Benthic",2019-07-10,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","2",6.682332897
"Disturbed","Benthic",2019-07-10,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","3",16.54690683
"Disturbed","Benthic",2019-07-10,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","4",6.884456623
"Disturbed","Benthic",2019-07-10,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Summer19","1",5.301108395
"Disturbed","Benthic",2019-07-10,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Summer19","2",6.407832744
"Disturbed","Benthic",2019-07-10,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Summer19","3",93.74276927
"Disturbed","Benthic",2019-07-10,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Summer19","4",10.38344609
"Disturbed","Benthic",2019-07-10,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Summer19","5",12.16509042
"Disturbed","Benthic",2019-07-10,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Summer19","1",1.271917973
"Disturbed","Benthic",2019-07-10,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Summer19","3",66.73965414
"Disturbed","Benthic",2019-07-10,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Anafroptilum/Procloeon","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",6.486547102
"Disturbed","Benthic",2019-07-10,"Anafroptilum/Procloeon","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",2.489505455
"Disturbed","Benthic",2019-07-10,"Anafroptilum/Procloeon","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",34.6732544
"Disturbed","Benthic",2019-07-10,"Anafroptilum/Procloeon","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Anafroptilum/Procloeon","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",82.08338701
"Disturbed","Benthic",2019-07-10,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",31.49855327
"Disturbed","Benthic",2019-07-10,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",175.4493748
"Disturbed","Benthic",2019-07-10,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",4.871592243
"Disturbed","Benthic",2019-07-10,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",49.80772162
"Disturbed","Benthic",2019-07-10,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",13.72252789
"Disturbed","Benthic",2019-07-10,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",13.67184345
"Disturbed","Benthic",2019-07-10,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",46.44817897
"Disturbed","Benthic",2019-07-10,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",28.81482666
"Disturbed","Benthic",2019-07-10,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",28.77288415
"Disturbed","Benthic",2019-07-10,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",11.02831339
"Disturbed","Benthic",2019-07-10,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0.3296
"Disturbed","Benthic",2019-07-10,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Attenella margarita","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",17.25469617
"Disturbed","Benthic",2019-07-10,"Attenella margarita","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",2.192901343
"Disturbed","Benthic",2019-07-10,"Attenella margarita","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",9.417015597
"Disturbed","Benthic",2019-07-10,"Attenella margarita","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",4.421887317
"Disturbed","Benthic",2019-07-10,"Attenella margarita","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",3.116977627
"Disturbed","Benthic",2019-07-10,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",90.3394838
"Disturbed","Benthic",2019-07-10,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",14.18536999
"Disturbed","Benthic",2019-07-10,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",15.82116407
"Disturbed","Benthic",2019-07-10,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",21.80697962
"Disturbed","Benthic",2019-07-10,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",12.88166197
"Disturbed","Benthic",2019-07-10,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Serratella micheneri","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",14.63304318
"Disturbed","Benthic",2019-07-10,"Serratella micheneri","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",4.589631867
"Disturbed","Benthic",2019-07-10,"Serratella micheneri","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",38.45871661
"Disturbed","Benthic",2019-07-10,"Serratella micheneri","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Serratella micheneri","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",17.45911522
"Disturbed","Benthic",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",7.147996354
"Disturbed","Benthic",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",68.51816134
"Disturbed","Benthic",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",4.638515506
"Disturbed","Benthic",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",3.000278634
"Disturbed","Benthic",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",39.44161096
"Disturbed","Benthic",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",365.670201
"Disturbed","Benthic",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","5",19.27902132
"Disturbed","Benthic",2019-07-10,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",1.297876014
"Disturbed","Benthic",2019-07-10,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","1",4.872139091
"Disturbed","Benthic",2019-07-10,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","2",0.263984947
"Disturbed","Benthic",2019-07-10,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","3",2.876044003
"Disturbed","Benthic",2019-07-10,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","4",2.71737552
"Disturbed","Benthic",2019-07-10,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","5",15.70260987
"Disturbed","Benthic",2019-07-10,"Apedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",0.560368905
"Disturbed","Benthic",2019-07-10,"Apedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",2.550619367
"Disturbed","Benthic",2019-07-10,"Apedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",127.0800087
"Disturbed","Benthic",2019-07-10,"Apedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",68.96954614
"Disturbed","Benthic",2019-07-10,"Apedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",3.100071024
"Disturbed","Benthic",2019-07-10,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",0.913173699
"Disturbed","Benthic",2019-07-10,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",3.784537488
"Disturbed","Benthic",2019-07-10,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",0.627948349
"Disturbed","Benthic",2019-07-10,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",13.37431684
"Disturbed","Benthic",2019-07-10,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",154.2602391
"Disturbed","Benthic",2019-07-10,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",406.5080448
"Disturbed","Benthic",2019-07-10,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",72.55506332
"Disturbed","Benthic",2019-07-10,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",257.1756341
"Disturbed","Benthic",2019-07-10,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",9.533418641
"Disturbed","Benthic",2019-07-10,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",14.5622385
"Disturbed","Benthic",2019-07-10,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",18.19211581
"Disturbed","Benthic",2019-07-10,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",15.15209376
"Disturbed","Benthic",2019-07-10,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",42.59312459
"Disturbed","Benthic",2019-07-10,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",4.240173514
"Disturbed","Benthic",2019-07-10,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",63.07696179
"Disturbed","Benthic",2019-07-10,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",1.255896698
"Disturbed","Benthic",2019-07-10,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",3.180407914
"Disturbed","Benthic",2019-07-10,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0.65171259
"Disturbed","Benthic",2019-07-10,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",11.82774281
"Disturbed","Benthic",2019-07-10,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",115.9844626
"Disturbed","Benthic",2019-07-10,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",3.941069602
"Disturbed","Benthic",2019-07-10,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",15.23780151
"Disturbed","Benthic",2019-07-10,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0.994692
"Disturbed","Benthic",2019-07-10,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",3.634117173
"Disturbed","Benthic",2019-07-10,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",9.789505155
"Disturbed","Benthic",2019-07-10,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",3.235838545
"Disturbed","Benthic",2019-07-10,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",5.257653997
"Disturbed","Benthic",2019-07-10,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","1",0.263942517
"Disturbed","Benthic",2019-07-10,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Potthastia gaedii group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","5",1.318005007
"Disturbed","Benthic",2019-07-10,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","1",3.238432496
"Disturbed","Benthic",2019-07-10,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","2",3.551838475
"Disturbed","Benthic",2019-07-10,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","3",11.81938215
"Disturbed","Benthic",2019-07-10,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","5",6.368053672
"Disturbed","Benthic",2019-07-10,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",3.238432496
"Disturbed","Benthic",2019-07-10,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",2.638664776
"Disturbed","Benthic",2019-07-10,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",2.666358813
"Disturbed","Benthic",2019-07-10,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",2.363363718
"Disturbed","Benthic",2019-07-10,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0.730749483
"Disturbed","Benthic",2019-07-10,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0.148853104
"Disturbed","Benthic",2019-07-10,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0.217316698
"Disturbed","Benthic",2019-07-10,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0.42968635
"Disturbed","Benthic",2019-07-10,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0.091343685
"Disturbed","Benthic",2019-07-10,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0.274031056
"Disturbed","Benthic",2019-07-10,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",3.784537488
"Disturbed","Benthic",2019-07-10,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0.627948349
"Disturbed","Benthic",2019-07-10,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0.620800969
"Disturbed","Benthic",2019-07-10,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0.527885035
"Disturbed","Benthic",2019-07-10,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Disturbed","Benthic",2019-07-10,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0
"Disturbed","Benthic",2019-07-10,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0
"Disturbed","Benthic",2019-07-10,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0.527885035
"Disturbed","Benthic",2019-07-10,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Disturbed","Benthic",2019-07-10,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",38.04634263
"Disturbed","Benthic",2019-07-10,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",10.86303287
"Disturbed","Benthic",2019-07-10,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",4.092455127
"Disturbed","Benthic",2019-07-10,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",10.2958396
"Disturbed","Benthic",2019-07-10,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",4.188065035
